node,is_prime,degree,degree_weighted,eigenvector,eigenvector_costweight,pagerank,betweenness,p_index,N,anchor,hub_edges,hub_cost,weighting
47,True,20.0,77.00295203420116,0.051930543392863154,0.0026196644398299245,0.007789662480306951,0.02590767119825236,0.02127659574468085,1000,2,False,0.1,log
53,True,17.0,67.49496253038608,0.04075133761772835,0.0022656592435176693,0.006872972497594047,0.02222864146711842,0.018867924528301886,1000,2,False,0.1,log
59,True,15.0,61.16306165858579,0.03578565137609972,0.0019520521586654184,0.006238494547514803,0.01805813829861926,0.01694915254237288,1000,2,False,0.1,log
61,True,15.0,61.66310796259969,0.03627824458062019,0.0019361969020749565,0.006266824403867477,0.018114306691461,0.01639344262295082,1000,2,False,0.1,log
67,True,13.0,54.66100405208257,0.030552759281152003,0.0016387775862254112,0.005539548239183687,0.015843498809430673,0.014925373134328358,1000,2,False,0.1,log
71,True,13.0,55.4148384015371,0.03123569698573183,0.001616455577063097,0.005581322974808575,0.015843498809430673,0.014084507042253521,1000,2,False,0.1,log
73,True,12.0,51.485513293780706,0.02681866668626749,0.0013962899922434686,0.005224966974537132,0.015125345786668432,0.0136986301369863,1000,2,False,0.1,log
79,True,11.0,48.06392637713723,0.024139439692260574,0.0013697510593315939,0.004905057263356122,0.013424245889175748,0.012658227848101266,1000,2,False,0.1,log
83,True,11.0,48.60724668576257,0.024562287545217953,0.0013544246771627557,0.004933448006326636,0.013464366169776991,0.012048192771084338,1000,2,False,0.1,log
89,True,10.0,44.88636369732141,0.021826957341856287,0.0011036639732093542,0.004561018361642248,0.012214619429048288,0.011235955056179775,1000,2,False,0.1,log
97,True,9.0,41.172398806530445,0.01885005835475778,0.001081267961082642,0.004219552713240046,0.010549627784096722,0.010309278350515464,1000,2,False,0.1,log
101,True,8.0,36.92096413473008,0.014882870722441117,0.0008727160898711582,0.003839293413405322,0.010118334767633365,0.009900990099009901,1000,2,False,0.1,log
103,True,8.0,37.07783190583709,0.014972545659657307,0.0008690213465295741,0.0038466752938221024,0.010118334767633365,0.009708737864077669,1000,2,False,0.1,log
107,True,8.0,37.382630675695246,0.015148023051679074,0.0008619310969916292,0.003860927385448699,0.010118334767633365,0.009345794392523364,1000,2,False,0.1,log
109,True,8.0,37.530783057833155,0.015233913974536054,0.0008585264003957072,0.0038678117580154075,0.010118334767633365,0.009174311926605505,1000,2,False,0.1,log
113,True,7.0,33.09171473098638,0.013195370537590997,0.0008204448295203422,0.0034408204544048755,0.00882244970421323,0.008849557522123894,1000,2,False,0.1,log
210,False,4.0,5.3471075307174685,0.04884864054696598,0.03614230857270915,0.0006567489278387239,0.0003132964306828135,,1000,2,False,0.1,log
330,False,4.0,5.799092654460526,0.04800119821529088,0.035800140176004296,0.0006946173411456342,0.0005479577340836699,,1000,2,False,0.1,log
385,False,3.0,5.953243334287784,0.050644800493527264,0.0020486194676028707,0.0007016031373038501,0.0008241135495644493,,1000,2,False,0.1,log
420,False,4.0,5.3471075307174685,0.04884864054696598,0.03614230857270915,0.0006567489278387239,0.0003132964306828135,,1000,2,False,0.1,log
455,False,3.0,6.12029741895095,0.04960245786898049,0.0019852685949760676,0.0007151454480513283,0.001250859600893001,,1000,2,False,0.1,log
462,False,4.0,6.135564891081739,0.0497880542597042,0.03515161088294291,0.0007232401296583185,0.0007098039191520053,,1000,2,False,0.1,log
546,False,4.0,6.302618975744904,0.04874571163515744,0.035088260010316105,0.0007367824404057965,0.0010961075545268787,,1000,2,False,0.1,log
630,False,4.0,5.3471075307174685,0.04884864054696598,0.03614230857270915,0.0006567489278387239,0.0003132964306828135,,1000,2,False,0.1,log
660,False,4.0,5.799092654460526,0.04800119821529088,0.035800140176004296,0.0006946173411456342,0.0005479577340836699,,1000,2,False,0.1,log
715,False,3.0,6.572282542694008,0.04875501553730542,0.0016431001982712163,0.0007530138613582383,0.0014895991515897983,,1000,2,False,0.1,log
770,False,4.0,6.646390514847729,0.05568808597758087,0.03142007331706933,0.0007684725768299175,0.0009278712505196752,,1000,2,False,0.1,log
840,False,4.0,5.3471075307174685,0.04884864054696598,0.03614230857270915,0.0006567489278387239,0.0003132964306828135,,1000,2,False,0.1,log
910,False,4.0,6.813444599510895,0.05464574335303407,0.03135672244444253,0.0007820148875773956,0.0013681901570106948,,1000,2,False,0.1,log
924,False,4.0,6.135564891081739,0.0497880542597042,0.03515161088294291,0.0007232401296583185,0.0007098039191520053,,1000,2,False,0.1,log
990,False,4.0,5.799092654460526,0.04800119821529088,0.035800140176004296,0.0006946173411456342,0.0005479577340836699,,1000,2,False,0.1,log
2,True,2025.0,9185.0,0.6991920632551669,0.5178199911906268,0.19329920409345477,0.8896143098175685,0.5,3162,2,True,0.1,padic
3,True,1054.0,2641.0,0.08441656829209938,0.3742101990274671,0.060457387429888,0.24267585098984673,0.3333333333333333,3162,2,True,0.1,padic
5,True,632.0,1429.0,0.05691590074244141,0.21471897196990453,0.033000866801458216,0.10821870449051571,0.2,3162,2,True,0.1,padic
7,True,451.0,984.0,0.04744233581252787,0.14575658623043442,0.022834330162173247,0.06668018185774122,0.14285714285714285,3162,2,True,0.1,padic
11,True,287.0,610.0,0.0396096456932833,0.08777074731960416,0.014254069730894114,0.0376716762974911,0.09090909090909091,3162,2,True,0.1,padic
13,True,243.0,513.0,0.03762698221392643,0.07327645827052018,0.012018165355351204,0.03054856992593,0.07692307692307693,3162,2,True,0.1,padic
17,True,186.0,390.0,0.03516402180123108,0.055544341184875494,0.009162037243633963,0.021786671552158514,0.058823529411764705,3162,2,True,0.1,padic
19,True,166.0,348.0,0.03434364787343925,0.04926802554032344,0.008188359054645326,0.019131770777020267,0.05263157894736842,3162,2,True,0.1,padic
23,True,137.0,287.0,0.033104252694249686,0.040251263135973644,0.006780765024927339,0.015378118338345646,0.043478260869565216,3162,2,True,0.1,padic
29,True,109.0,229.0,0.03189500768150683,0.03202305452067927,0.005445372369538731,0.012619434244090295,0.034482758620689655,3162,2,True,0.1,padic
31,True,102.0,215.0,0.03164992111162193,0.030375020190505916,0.005104924716573514,0.011565332767363804,0.03225806451612903,3162,2,True,0.1,padic
37,True,85.0,180.0,0.030954951429945986,0.0253257273829984,0.004291754261059819,0.009559511557657484,0.02702702702702703,3162,2,True,0.1,padic
41,True,77.0,163.0,0.030607987923595665,0.02313134647754225,0.0038923556774310536,0.008116789938557628,0.024390243902439025,3162,2,True,0.1,padic
43,True,73.0,155.0,0.030469781612094474,0.021924359527482968,0.0037117063332139885,0.007928711872144292,0.023255813953488372,3162,2,True,0.1,padic
47,True,67.0,143.0,0.030232141267998787,0.020330623726844476,0.0034268144078581403,0.007140392467800467,0.02127659574468085,3162,2,True,0.1,padic
53,True,59.0,127.0,0.029869333447959022,0.01798989187520441,0.0030562862883410703,0.0063282129113121435,0.018867924528301886,3162,2,True,0.1,padic
59,True,53.0,114.0,0.02965046998289534,0.01632884471189625,0.0027350894268769847,0.0053723718793257475,0.01694915254237288,3162,2,True,0.1,padic
61,True,51.0,110.0,0.02957647142744163,0.016015260578291415,0.002635090801705307,0.005058418996285203,0.01639344262295082,3162,2,True,0.1,padic
67,True,47.0,102.0,0.0293923366011577,0.01479310698731112,0.002455234337481598,0.004904779638980842,0.014925373134328358,3162,2,True,0.1,padic
71,True,44.0,96.0,0.0293272634705497,0.014069928089068684,0.002307940162304783,0.004587389559197844,0.014084507042253521,3162,2,True,0.1,padic
73,True,43.0,94.0,0.029256942411849948,0.013772694506581832,0.0022650779527007324,0.004587389559197843,0.0136986301369863,3162,2,True,0.1,padic
79,True,40.0,88.0,0.029195304199296335,0.013026759743469243,0.00210976320219672,0.003960284693328629,0.012658227848101266,3162,2,True,0.1,padic
83,True,38.0,84.0,0.029092425238444387,0.012399100291015748,0.0020221614153774284,0.0038127522001396093,0.012048192771084338,3162,2,True,0.1,padic
89,True,35.0,78.0,0.028964950419306235,0.011589405973343396,0.0018784509422316877,0.0034988326879411965,0.011235955056179775,3162,2,True,0.1,padic
97,True,32.0,72.0,0.028898958851774664,0.01064515358236229,0.001738325403839795,0.003189051160170755,0.010309278350515464,3162,2,True,0.1,padic
101,True,31.0,70.0,0.028765273756890274,0.010524279016765581,0.0016988207508535135,0.0031890511601707504,0.009900990099009901,3162,2,True,0.1,padic
103,True,30.0,68.0,0.028761475874115427,0.01049731924988727,0.00164200795751392,0.0028790360365050843,0.009708737864077669,3162,2,True,0.1,padic
107,True,29.0,66.0,0.028706833348536985,0.00976134421966983,0.0016006351593379695,0.002877434236081403,0.009345794392523364,3162,2,True,0.1,padic
109,True,29.0,66.0,0.02870683334853694,0.009761344219669716,0.0016006351593379695,0.0028774342360814,0.009174311926605505,3162,2,True,0.1,padic
113,True,27.0,62.0,0.028632320809328364,0.009404437633029809,0.0015009975637475404,0.0025680197875746105,0.008849557522123894,3162,2,True,0.1,padic
1024,False,1.0,11.0,0.03046220677428579,0.0023944426235808732,0.0002442227302325197,0.0,,3162,2,True,0.1,padic
2048,False,1.0,12.0,0.03323149829922086,0.0021949057382824656,0.00026211106154102015,0.0,,3162,2,True,0.1,padic
3072,False,2.0,13.0,0.031130904545387614,0.011911527253094637,0.0002831388825432782,0.0,,3162,2,True,0.1,padic
2,True,1580.0,4735.0,0.6511352003564231,0.5109750005933653,0.13001898043182614,0.5987580802727024,0.5,3162,2,False,0.1,padic
3,True,1053.0,2631.0,0.23265603648918284,0.38159006702579323,0.07178974563784404,0.2795343601490617,0.3333333333333333,3162,2,False,0.1,padic
5,True,631.0,1419.0,0.10695713005314525,0.21683482367292994,0.03850893230298774,0.12579672292470676,0.2,3162,2,False,0.1,padic
7,True,450.0,974.0,0.06982597290866302,0.14595150697597126,0.02641833900908166,0.07423073745080307,0.14285714285714285,3162,2,False,0.1,padic
11,True,286.0,600.0,0.04100433633991649,0.08661187348292762,0.016326876521571422,0.039939474924875776,0.09090909090909091,3162,2,False,0.1,padic
13,True,242.0,503.0,0.03402943253973226,0.07182394060975313,0.013713569771446365,0.03272651989036263,0.07692307692307693,3162,2,False,0.1,padic
17,True,185.0,380.0,0.025365879125170313,0.05376046912383437,0.010387579567178035,0.022654293388516118,0.058823529411764705,3162,2,False,0.1,padic
19,True,165.0,338.0,0.02251543404162865,0.04736949383624785,0.009257553726272716,0.019610344114978782,0.05263157894736842,3162,2,False,0.1,padic
23,True,136.0,277.0,0.018248055471021627,0.038196881795877144,0.007624654493215443,0.015009636485837072,0.043478260869565216,3162,2,False,0.1,padic
29,True,108.0,219.0,0.014154021392415138,0.029833059883480447,0.0060797964213888216,0.010736059518454964,0.034482758620689655,3162,2,False,0.1,padic
31,True,101.0,205.0,0.013319934989690547,0.028164171874909934,0.0056865858754569735,0.008985785593465448,0.03225806451612903,3162,2,False,0.1,padic
37,True,84.0,170.0,0.010961051683162687,0.023037729695179632,0.004748384381446136,0.007027294000535789,0.02702702702702703,3162,2,False,0.1,padic
41,True,76.0,153.0,0.009758795455278425,0.020805065997764723,0.004287217061278996,0.005159945343216818,0.024390243902439025,3162,2,False,0.1,padic
43,True,72.0,145.0,0.00929687658801626,0.019580591645453702,0.004079444983064347,0.005064595401592001,0.023255813953488372,3162,2,False,0.1,padic
256,False,1.0,9.0,0.0420989157800483,0.002921126143437851,0.0002601675645425634,0.0,,3162,2,False,0.1,padic
384,False,2.0,10.0,0.04076399039210157,0.013102847444796395,0.0002832136846684048,0.0,,3162,2,False,0.1,padic
512,False,1.0,10.0,0.04677657308894256,0.002629013529094066,0.00028350782494017884,0.0,,3162,2,False,0.1,padic
576,False,2.0,10.0,0.03775769904368109,0.010300120635277396,0.0002830666145325178,0.0,,3162,2,False,0.1,padic
640,False,2.0,10.0,0.03895798632999986,0.008864442794266745,0.00028296203612853977,0.0,,3162,2,False,0.1,padic
768,False,2.0,11.0,0.04544164770099582,0.012737706676866668,0.0003065539450660202,0.0,,3162,2,False,0.1,padic
896,False,2.0,10.0,0.03842449703773145,0.007040936767876385,0.00028293734126745134,0.0,,3162,2,False,0.1,padic
1024,False,1.0,11.0,0.05145423039783683,0.0023900122991764245,0.0003068480853377943,0.0,,3162,2,False,0.1,padic
1152,False,2.0,11.0,0.04243535635257533,0.009830653933653462,0.00030640687493013323,0.0,,3162,2,False,0.1,padic
1280,False,2.0,11.0,0.04363564363889411,0.008499302026337013,0.00030630229652615513,0.0,,3162,2,False,0.1,padic
1323,False,2.0,7.0,0.008190321691761178,0.007411403504386945,0.00021204303769469324,0.004054041742919039,,3162,2,False,0.1,padic
1408,False,2.0,10.0,0.03801039643657763,0.005514397317966549,0.0002830867874603923,0.0,,3162,2,False,0.1,padic
1536,False,2.0,12.0,0.05011930500989007,0.012445594062522882,0.0003298942054636357,0.0,,3162,2,False,0.1,padic
1664,False,2.0,10.0,0.037910183117679595,0.005133970921902514,0.0002831753529119482,0.0,,3162,2,False,0.1,padic
1728,False,2.0,11.0,0.03942906500415484,0.008664023879705931,0.0003062598047942462,0.0,,3162,2,False,0.1,padic
1792,False,2.0,11.0,0.0431021543466257,0.0066757959999466515,0.00030627760166506687,0.0,,3162,2,False,0.1,padic
1856,False,2.0,9.0,0.03294696188237012,0.004523202842962323,0.00026068181032636565,0.00600434888815028,,3162,2,False,0.1,padic
1920,False,3.0,12.0,0.04230071825094739,0.018681023327695567,0.0003293484166519966,0.0,,3162,2,False,0.1,padic
1936,False,2.0,8.0,0.024271993492606666,0.006743447329254107,0.00023619574792526816,0.019713811180910198,,3162,2,False,0.1,padic
1984,False,2.0,9.0,0.03293497797992942,0.0044802699289452005,0.0002606440971863417,0.005042067283626796,,3162,2,False,0.1,padic
2000,False,2.0,9.0,0.026461742262162927,0.008047114999637716,0.00025907598691928517,0.05427438774515889,,3162,2,False,0.1,padic
2025,False,2.0,8.0,0.010661921590637558,0.007645416135304306,0.00023527327024805417,0.020371580990366577,,3162,2,False,0.1,padic
2048,False,1.0,12.0,0.056131887706731054,0.0021908446075783864,0.0003301883457354098,0.0,,3162,2,False,0.1,padic
2176,False,2.0,10.0,0.037785707789272024,0.004669279783747615,0.00028329805467787683,0.0,,3162,2,False,0.1,padic
2304,False,2.0,12.0,0.04711301366146961,0.009465513165723728,0.00032974713532774865,0.0,,3162,2,False,0.1,padic
2312,False,2.0,7.0,0.019257303212754026,0.007494542404321856,0.00021317238835387938,0.011959924860304871,,3162,2,False,0.1,padic
2368,False,2.0,9.0,0.03290108625442148,0.004348389838618091,0.00026097088739945255,0.00408889591901297,,3162,2,False,0.1,padic
2432,False,2.0,10.0,0.037744753452073274,0.0045048689957867686,0.0002833889647360493,0.0,,3162,2,False,0.1,padic
2560,False,2.0,12.0,0.04831330094778838,0.008207189411993231,0.00032964255692377066,0.0,,3162,2,False,0.1,padic
2592,False,2.0,11.0,0.03642277365573436,0.008308321428528302,0.0003061127346583592,0.10510310255393727,,3162,2,False,0.1,padic
2601,False,2.0,6.0,0.005560771858598295,0.007466395603872563,0.00018939091754860288,0.004411624192315221,,3162,2,False,0.1,padic
2646,False,3.0,9.0,0.017545636309549688,0.020556471149857272,0.00025872355848992416,0.004054041742919039,,3162,2,False,0.1,padic
2688,False,3.0,12.0,0.04176722895867898,0.0168575173013052,0.0003293237217909082,0.0,,3162,2,False,0.1,padic
2704,False,2.0,8.0,0.024121673514259617,0.006489829731878084,0.000236328596102602,0.017160674788938957,,3162,2,False,0.1,padic
2816,False,2.0,11.0,0.04268805374547189,0.005149256550036818,0.00030642704785800777,0.0,,3162,2,False,0.1,padic
2880,False,3.0,12.0,0.0392944269025269,0.015878296518176557,0.0003292013465161096,0.0,,3162,2,False,0.1,padic
2888,False,2.0,7.0,0.019195871706955848,0.007384935212347954,0.00021330875344113828,0.01082222608688355,,3162,2,False,0.1,padic
2944,False,2.0,10.0,0.037683441040919634,0.004268899318960476,0.00028362121242472306,0.008219438649041523,,3162,2,False,0.1,padic
3072,False,2.0,13.0,0.05479696231878432,0.012206592832605237,0.0003532344658612511,0.0,,3162,2,False,0.1,padic
3087,False,2.0,7.0,0.007020575014576122,0.008421721950540273,0.00021190486599421656,0.004017816025212336,,3162,2,False,0.1,padic
3136,False,2.0,10.0,0.0342484590121259,0.006258846850664056,0.00028265209943108765,0.03477608832327536,,3162,2,False,0.1,padic
2,True,2025.0,6030.0,0.705827404224142,0.5594171970417489,0.213790603748684,0.8332829099908297,0.5,3162,2,True,0.1,uniform
3,True,1054.0,1063.0,0.04280220346629279,0.34775940644373526,0.050333045070647287,0.1829298464807795,0.3333333333333333,3162,2,True,0.1,uniform
5,True,632.0,641.0,0.03878666701392022,0.1838879538962983,0.03025108392427362,0.0916502148414835,0.2,3162,2,True,0.1,uniform
7,True,451.0,460.0,0.03704763203594187,0.12255870389717784,0.02172760989568301,0.060846057635448904,0.14285714285714285,3162,2,True,0.1,uniform
11,True,287.0,296.0,0.03547910084865826,0.07306807778933838,0.014006895866716846,0.036373433739523196,0.09090909090909091,3162,2,True,0.1,uniform
13,True,243.0,252.0,0.03505873184005358,0.060870886870376555,0.011940414477671834,0.030449091445451316,0.07692307692307693,3162,2,True,0.1,uniform
17,True,186.0,195.0,0.03452386982999413,0.04582082566299833,0.009230354573960901,0.02263834550034241,0.058823529411764705,3162,2,True,0.1,uniform
19,True,166.0,175.0,0.03433301312357511,0.04058073721598622,0.008285510813871012,0.01998523006526011,0.05263157894736842,3162,2,True,0.1,uniform
23,True,137.0,146.0,0.0340496730950478,0.033030675433892716,0.006925450987812762,0.016637717461092914,0.043478260869565216,3162,2,True,0.1,uniform
29,True,109.0,118.0,0.033784220214567416,0.026101066015147757,0.005592414541606811,0.013291890084454736,0.034482758620689655,3162,2,True,0.1,uniform
31,True,102.0,111.0,0.03372623834823107,0.02465428014853933,0.005250050390715788,0.012219267790329487,0.03225806451612903,3162,2,True,0.1,uniform
37,True,85.0,94.0,0.03355811866066741,0.02041202477058109,0.004446428316330499,0.010339855330725158,0.02702702702702703,3162,2,True,0.1,uniform
41,True,77.0,86.0,0.03348315100091835,0.01845041345661962,0.004054292315245633,0.009292261168219785,0.024390243902439025,3162,2,True,0.1,uniform
